time,currentactivity,cause,timespent,part,uuid,nextactivity,message,slide,height,id,width,gridString
2022-11-28 10:34:43.071,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,,11.0,1,0,9,000111111
2022-11-28 10:34:43.071,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,,11.0,1,0,9,100000000
2022-11-28 10:34:43.072,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,,11.0,1,0,9,111111111
2022-11-28 10:34:43.072,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,,11.0,1,0,9,111000000
2022-11-28 10:34:43.073,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,,11.0,1,0,9,111110000
2022-11-28 10:35:06.269,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,"Nein, weil man keinen Sinn dahinter versteht.",12.0,,,,
2022-11-28 10:35:07.235,12.0,screenChange,24.164,Problem Solving,cfff207a-ef45-40c1-8867-49245bf50710,13.0,,,,,,
2022-11-28 10:35:14.603,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,Nein,13.0,,,,
2022-11-28 10:35:15.568,13.0,screenChange,8.332,Problem Solving,cfff207a-ef45-40c1-8867-49245bf50710,14.0,,,,,,
2022-11-28 10:35:57.568,14.0,screenChange,41.999,Problem Solving,cfff207a-ef45-40c1-8867-49245bf50710,15.0,,,,,,
2022-11-28 10:35:57.570,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,,14.0,1,1,4,1000
2022-11-28 10:35:57.570,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,,14.0,1,0,4,1000
2022-11-28 10:35:57.571,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,,14.0,1,4,4,0111
2022-11-28 10:35:57.571,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,,14.0,1,3,4,0111
2022-11-28 10:35:57.571,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,,14.0,1,2,4,0011
2022-11-28 10:36:27.168,15.0,screenChange,29.599,Problem Solving,cfff207a-ef45-40c1-8867-49245bf50710,16.0,,,,,,
2022-11-28 10:36:27.172,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,,15.0,1,0,4,1000
2022-11-28 10:36:27.172,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,,15.0,1,1,4,0001
2022-11-28 10:36:27.173,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,,15.0,1,4,4,0111
2022-11-28 10:36:27.173,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,,15.0,1,3,4,1110
2022-11-28 10:36:27.173,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,,15.0,1,2,4,0111
2022-11-28 10:37:05.001,,,,ps,cfff207a-ef45-40c1-8867-49245bf50710,,"Nein, 26 Glühbirnen.",16.0,,,,
2022-11-28 10:37:06.118,16.0,screenChange,38.947,Problem Solving,cfff207a-ef45-40c1-8867-49245bf50710,17.0,,,,,,
2022-11-28 10:37:11.067,17.0,screenChange,4.947,Problem Solving,cfff207a-ef45-40c1-8867-49245bf50710,18.0,,,,,,
2022-11-28 10:37:16.117,0.0,screenChange,5.047,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,1.0,,,,,,
2022-11-28 10:37:24.083,1.0,screenChange,7.965,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,2.0,,,,,,
2022-11-28 10:37:28.750,2.0,screenChange,4.666,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,3.0,,,,,,
2022-11-28 10:37:30.933,3.0,screenChange,2.182,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,4.0,,,,,,
2022-11-28 10:37:33.249,4.0,screenChange,2.314,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,5.0,,,,,,
2022-11-28 10:37:41.865,5.0,screenChange,8.614,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,6.0,,,,,,
2022-11-28 10:37:54.301,6.0,screenChange,12.435,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,7.0,,,,,,
2022-11-28 10:37:59.732,7.0,screenChange,5.429,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,8.0,,,,,,
2022-11-28 10:38:05.849,8.0,screenChange,6.115,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,9.0,,,,,,
2022-11-28 10:38:14.899,9.0,screenChange,9.048,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,10.0,,,,,,
2022-11-28 10:38:20.715,10.0,screenChange,5.815,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,11.0,,,,,,
2022-11-28 10:38:23.116,11.0,screenChange,2.399,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,12.0,,,,,,
2022-11-28 10:38:29.331,12.0,screenChange,6.215,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,13.0,,,,,,
2022-11-28 10:38:36.748,13.0,screenChange,7.415,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,14.0,,,,,,
2022-11-28 10:38:43.166,14.0,screenChange,6.416,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,15.0,,,,,,
2022-11-28 10:38:45.498,15.0,screenChange,2.331,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,16.0,,,,,,
2022-11-28 10:38:49.547,16.0,screenChange,4.048,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,17.0,,,,,,
2022-11-28 10:38:54.515,17.0,screenChange,4.964,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,18.0,,,,,,
2022-11-28 10:39:00.064,18.0,screenChange,5.552,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,19.0,,,,,,
2022-11-28 10:39:01.564,19.0,screenChange,1.496,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,20.0,,,,,,
2022-11-28 10:39:09.248,20.0,screenChange,7.683,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,21.0,,,,,,
2022-11-28 10:39:11.548,21.0,screenChange,2.299,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,22.0,,,,,,
2022-11-28 10:39:14.014,22.0,screenChange,2.466,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,23.0,,,,,,
2022-11-28 10:39:21.781,23.0,screenChange,7.765,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,24.0,,,,,,
2022-11-28 10:39:24.480,24.0,screenChange,2.697,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,25.0,,,,,,
2022-11-28 10:39:26.298,25.0,screenChange,1.815,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,26.0,,,,,,
2022-11-28 10:39:27.097,26.0,screenChange,0.799,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,27.0,,,,,,
2022-11-28 10:39:30.114,27.0,screenChange,3.016,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,28.0,,,,,,
2022-11-28 10:39:31.247,28.0,screenChange,1.132,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,29.0,,,,,,
2022-11-28 10:39:35.514,29.0,screenChange,4.266,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,30.0,,,,,,
2022-11-28 10:39:36.263,30.0,screenChange,0.748,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,31.0,,,,,,
2022-11-28 10:39:37.413,31.0,screenChange,1.149,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,32.0,,,,,,
2022-11-28 10:39:39.147,32.0,screenChange,1.733,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,33.0,,,,,,
2022-11-28 10:39:42.764,33.0,screenChange,3.615,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,34.0,,,,,,
2022-11-28 10:39:46.680,34.0,screenChange,3.916,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,35.0,,,,,,
2022-11-28 10:39:47.481,35.0,screenChange,0.8,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,36.0,,,,,,
2022-11-28 10:39:48.813,36.0,screenChange,1.331,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,37.0,,,,,,
2022-11-28 10:39:50.647,37.0,screenChange,1.832,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,38.0,,,,,,
2022-11-28 10:39:52.346,38.0,screenChange,1.697,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,39.0,,,,,,
2022-11-28 10:39:55.230,39.0,screenChange,2.882,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,40.0,,,,,,
2022-11-28 10:40:02.680,40.0,screenChange,7.45,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,41.0,,,,,,
2022-11-28 10:40:05.597,41.0,screenChange,2.916,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,42.0,,,,,,
2022-11-28 10:40:08.197,42.0,screenChange,2.599,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,43.0,,,,,,
2022-11-28 10:40:13.163,43.0,screenChange,4.966,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,44.0,,,,,,
2022-11-28 10:40:16.480,44.0,screenChange,3.311,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,45.0,,,,,,
2022-11-28 10:40:22.531,45.0,screenChange,6.049,Instruction,cfff207a-ef45-40c1-8867-49245bf50710,46.0,,,,,,
2022-11-28 10:40:26.347,0.0,screenChange,3.812,Assessment,cfff207a-ef45-40c1-8867-49245bf50710,1.0,,,,,,
2022-11-28 10:40:29.780,1.0,screenChange,3.432,Assessment,cfff207a-ef45-40c1-8867-49245bf50710,0.0,,,,,,
2022-11-28 10:40:36.112,0.0,screenChange,9.764,Assessment,cfff207a-ef45-40c1-8867-49245bf50710,1.0,,,,,,
2022-11-28 10:41:16.747,,,,assessment,cfff207a-ef45-40c1-8867-49245bf50710,,Durch Nummerierung der Buchstaben.,1.0,,,,
2022-11-28 10:41:18.546,1.0,screenChange,42.433,Assessment,cfff207a-ef45-40c1-8867-49245bf50710,2.0,,,,,,
2022-11-28 10:42:08.429,,,,assessment,cfff207a-ef45-40c1-8867-49245bf50710,,Nichts ist das Problem.,2.0,,,,
2022-11-28 10:42:09.413,2.0,screenChange,50.865,Assessment,cfff207a-ef45-40c1-8867-49245bf50710,3.0,,,,,,
2022-11-28 10:43:17.912,,,,assessment,cfff207a-ef45-40c1-8867-49245bf50710,,"Zwei Glühbirnen, da man mit der einten die Zahl drei und mit der anderer die Zahl vier zeigen kann.",3.0,,,,
2022-11-28 10:43:19.826,3.0,screenChange,70.412,Assessment,cfff207a-ef45-40c1-8867-49245bf50710,4.0,,,,,,
2022-11-28 10:44:07.844,,,,assessment,cfff207a-ef45-40c1-8867-49245bf50710,,Man könnte mehr damit sagen.,4.0,,,,
2022-11-28 10:44:08.875,4.0,screenChange,49.048,Assessment,cfff207a-ef45-40c1-8867-49245bf50710,5.0,,,,,,
2022-11-28 10:44:13.476,,,,assessment,cfff207a-ef45-40c1-8867-49245bf50710,,,5.0,1,0,5,00000
2022-11-28 10:44:13.477,5.0,screenChange,4.601,Assessment,cfff207a-ef45-40c1-8867-49245bf50710,6.0,,,,,,
2022-11-28 10:44:36.211,,,,assessment,cfff207a-ef45-40c1-8867-49245bf50710,,1011,6.0,,,,
2022-11-28 10:44:39.192,6.0,screenChange,25.714,Assessment,cfff207a-ef45-40c1-8867-49245bf50710,7.0,,,,,,
2022-11-28 10:51:57.989,,,,assessment,cfff207a-ef45-40c1-8867-49245bf50710,,,7.0,8,0,8,0011110001000010101001011000000110100101100110010100001000111100
2022-11-28 10:51:57.991,7.0,screenChange,438.798,Assessment,cfff207a-ef45-40c1-8867-49245bf50710,8.0,,,,,,
2022-11-28 10:52:10.802,,,,assessment,cfff207a-ef45-40c1-8867-49245bf50710,,...,8.0,,,,
